m001/  中國將抗拒重估人民幣幣值的壓力，各方將把更多焦點放在北京奧運，中國面臨非常高的期待。預測指出「僅僅變成「歷來最佳」仍不足夠，未達完美，都會令人失望。」,
m131/  馬英九表示，有更多來自民間的聲音告訴他，人民要的是平平安安過好日子，不要再失業。許多老師和家長告訴他，一定要政黨輪替，讓這個貪腐的政權得到教訓;如果不結束當權者的粗暴語言和仇恨政治，都不知道怎麼教育孩子。,
m132/  他表示，友邦派人來台表示關切，深怕總統選舉無法如期舉行，政權能否和平轉移，台灣變局會破壞亞洲好不容易建立起來的和平發展大趨勢。,
m133/  馬英九說，在任何一個民主國家，執政黨發出這種言論，早就變成政壇風暴了。但台灣，卻彷彿是執政者的語言遊戲，而渾然不知，這些言論，已讓台灣的民主形象蒙羞，讓國際友邦憂心。,
m134/  他說，中選會變新聞局的傀儡，選舉的程序正義蕩然無存;仇恨的政治語言與行動不斷製造傷害，歷史的苦難變成政治提款機;檢察機關被社會質疑，一個特別費案的起訴與否，有幾種標準;選舉變成只是權力的工具，而不是人民當家做主的的莊嚴實踐。甚至，連總統也講出「延選、選舉無效、戒嚴」等反民主的言論。,
m135/  馬英九明天將參加元旦總統府升旗典禮，並發表元旦講話。他說，回顧過去的這一年，不能不感到戒慎恐懼。台灣好不容易建立起來的民主制度，陷入前所未有的荒謬處境。獨立機關不獨立，政府不像政府。,
m136/  在香港的民調負責人艾薩克表示，香港的強勁經濟，在推升信心上扮演重要角色。,
m137/  紐西蘭、澳洲及印度對於明年樂觀的程度僅次於香港。這項調查十月及十二月在十一個國家進行。,
m138/  李昆澤強調，發生在去年底的市長選舉「走路工案事件」影帶為真實，並非變造或作假，社會與司法已有明斷，籲對手不要信口開河。,
m139/  李昆澤表示，已掌握對手污衊他的所有證據，若侯彩鳳無法提出對她自己有利的證明，純屬亂栽贓李昆澤，就請立刻退出選舉、退出政壇。,
m140/  李昆澤在下午三時由律師劉思龍陪同到高雄地檢署，按鈴控告侯彩鳳違反選罷法及加重誹謗。李昆澤表示，三民東區已成為全國最激烈戰區，國民黨鋪天蓋地抹黑、栽贓，甚至打人喊救人，還要告。,
m141/  衛生部發言人謝辛透過官方的「中東新聞社」發布聲明說，這名來自尼羅河三角洲孟魯費省的三十六歲婦人，本月二十九日因高燒住進醫院，今天不治死亡。,
m142/  埃及衛生部說，一名埃及婦女因感染禽流感病毒而在今天不治。這是不到一週內，埃及發生第三起死於禽流感的病例。,
m143/  台北市美國商會最近開始討論哪些是重要的雙邊投資協定議題，柯星漢表示，這些不是傳統雙邊投資協定的議題，卻是未來可能出現的投資障礙，例如外資投資案審查政治化、中央銀行任意限制資金流動、工商團體代行公權力欠缺透明度及可信度、禁止外資具中資持股、簽證及工作許可的限制等。,
m144/  柯星漢指出，台灣還是有類似的大型標案，美商也樂見限制政府徵收的額外保障措施，但局限於傳統議題的雙邊投資協定，對台灣的狀況而言仍然不夠，更嚴格限制政府徵收的保障措施，也不會增加美國對台投資;台美雙方未來談判雙邊投資協定時的真正挑戰，正是目前亟需處理的議題。,
m145/  柯星漢認為，雙邊投資協定是自由貿易協定的基石，可稱為「輕量級」自由貿易協定，但雙邊投資協定的內容必須切合實際需要，才有實質意義，除了要解決美國在台投資所面臨的重要議題，也需要談判代表按步就班、耐心處理，以及願意跳脫框架思考問題。,
m146/  柯星漢表示，這項協定包含美國制式自由貿易協定中的投資及服務業章節，投資及服務業對兩國未來經貿關係影響深遠，雙邊投資協定正能讓兩國重新專注於這兩項領域，避免談判被關稅議題的枝微末節拖住。,
m147/  呂桔誠二零零六年九月主動請辭政務委員職務，並發表「辭卸公職、回歸民間」聲明後，外界曾一度傳出他可能回鍋台灣銀行，擔任董事長。但位於台南市的京城銀行二零零六年底隨即宣布延攬呂桔誠擔任董座，負責企業改造，計劃把區域型銀行改造為全國性銀行。,
m148/  官員表示，公股握有較多董事席次，對董事長人選有決定權，在董事長人選還沒有確定前，會先從董事中找一位人選代理董事長，由於公務員身分不能代理，因此蔡友才較適合作為代理人選。,
m149/  主辦單位之前已經承諾今年的傳統煙火表演「在藝術上非常大膽」，施放之際伴隨電子合成音樂，包括非常生動的舞蹈、迪斯可及搖滾，甚至包括用真假嗓音反覆變化的約德爾調。,
m150/  考特表示:「由於深睡時間減少是老化和一般肥胖相關睡眠疾病的典型現象，這些結果顯示，改善睡眠品質和數量的策略，也許有助於防止或延後可能罹患第二型糖尿病人口的發病時間。」,
m151/  但是其中八人的胰島素分泌量並未增加，因此血液中的葡萄糖濃度增加百分之二十三。,
m152/  當志願接受實驗者的睡眠受到干擾時，胰島素的敏感度便降低四分之一，這意味他需要更多胰島素才能處理同樣數量的葡萄糖。,
m153/  儘管這些聲音不足以吵醒他們，卻使他們深睡的時間減少約九成，使他們將要進入深睡便返回淺眠。,
m154/  他們在前面兩夜不受干擾，但是在後面三夜，每當腦波律動訊號顯示他們即將進入深睡時，床舖附近的擴音器便播放微小的聲音。,
m155/  民進黨仍以立委總席次五十席為衝刺目標，如何達到十五席不分區立委目標?黨內人士透露，至今仍有三成民眾未表態，民進黨除顧好基本盤，也要拓展中間選票，最後階段文宣策略會跳脫政治性高的議題，以柔性方式訴求民進黨長期給人關懷弱勢、堅持本土文化、堅持改革、台灣民主進步的印象，以爭取中間選票。,
m156/  選前三天，陳水扁會全力造勢，做最後衝刺，目前安排一月九日在高雄縣市、一月十日在台中縣市、一月十一日選前最後一夜在台北縣市。,
m157/  陳水扁領軍的「守護台灣中央助選團」已經把七十三個選區跑過一遍，炒熱選情，從明天開始，將全力固守三十個選情激戰區。,
m158/  立委選戰倒數計時，民進黨主席陳水扁明天開始陪同立委參選人掃街拜票，明年一月二日起每天晚上至少跑兩場晚會，預估到選前會有二十多場;選前三天，陳水扁會在高雄縣市、台中縣市、台北縣市站台，做最後衝刺。,
m159/  一名高階警官表示，肯亞當局今天對遭受暴力蹂躪的基蘇姆市發布民眾禁止晝間外出的命令，凡違反命令者警方奉命可以射殺。,
m160/  這項「全國民情大調查」為遠見雜誌民意調查中心十一月三十日至十二月五日，針對台灣地區二十三縣市，居住在台灣地區、年滿二十歲的民眾以隨機跳號方式電話訪問，樣本規模共一千零七人，抽樣誤差信賴水準為百分之九十五時，抽樣誤差為正負三個百分點。,
m161/  遠見雜誌調查顯示，在整體經濟景氣看法上，民眾對二零零八年的台灣整體經濟景氣，看壞的比看好的多，顯示人民信心不足。有百分之四十二點八的民眾看壞二零零八年的經濟景氣。政策不明確、朝野對立、政治人物用「嘴」拚經濟、外資投資意願下降，三通遲未開放，都造成人民對國家發展與經濟景氣無法看好的原因，也使得台灣國際競爭力節節滑落。,
m162/  吉普車的駕駛黃冠瑾(七十七年次)和乘客陳耀賢(七十九年次)二人最幸運，都是輕傷，包紮後無大礙。,
m163/  這場車禍，小貨車司機林蘭記當場壓在貨車底下死亡，廖祝藝送醫後也不治死亡，廖雪伯頭皮掀開，臉上有玻璃碎片傷勢嚴重，沒有生命危險，柯子玹深度昏迷，昏迷指數只有三，晚上從屏東基督教醫院轉送高雄醫學院，柯子昀臉部撕裂傷，沒有生命危險。,
m164/  里港警分局表示，今天下午近五時，林蘭記(四十八年次，屏東人)駕駛自小貨車往鹽埔的方向行駛，與往高樹方向的吉普車擦撞後翻車，拖行了二十公尺撞上吉普車後面的轎車，轎車被撞爛。,
m165/  謝長廷在演講中主張經濟、公義與環保形成的「黃金三角」，七項幸福經濟政見包括發展關鍵產業、重振製造業以增加就業、創造具競爭力的賦稅制度、健全台灣資本市場、促進觀光、刺激內需及放寬兩岸經貿往來。,
m166/  美國商會表示，謝長廷的「幸福經濟」與馬英九指「基礎建設」和「投資」，雖然著眼點與包裝方式不同，但兩者間其實互補遠多於矛盾。,
m167/  美國商會表示，兩位參選人都樂見落實兩岸直航，並願意重新檢討赴中國投資不得超過資本額百分之四十上限的限制。除了演講外，最新雜誌也報導兩人與醫藥界會面情形，顯示兩人有意以開創性作法解決健保制度面臨的嚴苛挑戰。,
m168/  美國商會最新一期雜誌今天刊出，對日前邀請民進黨與國民黨總統候選人演講政見，美國商會呼籲，不論誰在明年三月的大選中勝出，應擬定並落實健全的經濟政策，不但需要朝野政黨集思廣益，更需要藍綠相互合作。,
m169/  中國大陸民眾二零零七年購買彩票的風潮未減，截至十二月三十日，彩票總銷量已超過人民幣一千億元，相當於台幣約四千億元，刷新了中國彩票發行二十年以來年銷量的最高紀錄。,
m170/  中華徵信所今天公布「台灣企業經理人意見調查」，有四成九的經理人認為，二零零八年公司獲利會有所成長，僅有一成三的經理人擔憂，公司的獲利會面臨萎縮。,
m171/  泰格馬克在劍橋大學刊登一篇關於平行宇宙的研究中作出結論說，在其他宇宙中存在分身，「甚至不是奠基於臆測性現代物理學，只是代表空間是無限的，且均勻充斥著物質，就如同近來天文觀測發現的一樣。」,
m172/  麻省理工學院宇宙學家泰格馬克說，讓我們想想這個狀況:一個複製的你住在一個太陽系中的某行星上，這個太陽系跟我們的太陽系很像，而現在這個複製的你跟你一樣都在閱讀這篇報導。你的生活到目前為止都複製在對方身上，但就算你接下來不讀這篇報導了，他或她可能繼續讀下去。,
m173/  歐洲核子研究組織絕非這種詭異科學的溫床，但該組織的法國籍粒子物理學家巴魯說:「多重宇宙的構想絕非古怪的發明，它在多個科學理論內顯得很合理，應該嚴肅看待。」,
m174/  片中一名住在另一個世界的女孤兒展開探索之旅，挽救遭到綁架的兒童，並揭開來自平行世界受到污染塵土的秘密，而陪伴她上路的動物更是她的靈魂的化身。,
m175/  緊接著人氣超旺的羅志祥、卓文萱、酷辣團體櫻桃幫、張韶涵、唐禹哲、星光幫四少等人陸續登場，主持人由帥氣名嘴侯昌明、氣質美女高伊玲、人氣偶像小鬼與張善為擔綱，他們以逗趣的對話，炒熱現場歡樂氣氛。,
m176/  晚間七時在小天后蔡依林的歌舞聲中率先登場，蔡依林一身勁裝，白色上衣搭配黑色緊身皮褲，一出場就引爆現場觀眾的熱情，接著同樣白色上衣、黑色皮褲的羅志祥一出場，現場觀眾情緒更是嗨到最高點。,
m177/  今年台中市政府預估跨年活動會有十五萬人次參加，下午五時入場時間還沒到，已經有大批民眾等候進場，排隊人龍已經由東門口排到雙十路轉力行路再繞到進德北路，愈夜人潮愈多，不到八時，台中體育場已經擠滿觀眾。,
m178/  以及新竹縣老湖口天主堂、雲林縣(木宜)梧地方文化館、花蓮縣松園別館、宜蘭縣無尾港水鳥保護區、台北市林柳新紀念偶戲博物館、金門縣烈嶼鄉文化館、南投縣偏遠醫療宣教歷史見證文化館、桃園縣基國派老教堂、基隆市陽明海洋文化藝術館、嘉義市史蹟資料館、澎湖開拓館。,
m179/  已發表成書的地方文化館為彰化藝術館、台東劇團表演藝術館、台三義木雕博物館、高雄市電影圖書館、台南市五條港歷史區域地方文物館、台中縣立文化中心編織工藝館、新竹市影像博物館、台北縣黃金博物園區、台中市台灣民俗文物館。,
m180/  文建會主委翁金珠表示，將地方文化館資料發展成套書，僅花一些小錢但可以看到很大的成果，化腐朽為神奇。她認為這是在做「趕蚊子大隊」，把蚊子趕出去，帶進人潮，因為有地方文化館的存在，建立了公部門與民間交流，也保留了地方特性與產業。,
m181/  於一九八三年至一九九五年擔任過韓國「鮮京」女子排球隊總教練，目前退隱韓國體壇而安享天倫之樂的侯國基表示，兒子侯寅廷為了職排聯賽戒菸戒酒，並在休假期間持續負重訓練，徹底進行全面的體能訓練。同時，自認擁有「衝動易怒」性格的兒子，近來卻展現了穩如泰山的沉穩形象，如果沒有重大傷病，相信還能撐個三、四年。(本文附有圖片),
m182/  但由於侯國基的父親侯培恆堅決反對，力勸他切莫「賣祖求榮」，迫使他打消了入籍韓國的念頭，因此，當時曾與韓國排球巨砲姜萬守並駕齊驅的侯國基，未能獲選進入韓國國家代表隊。,
m183/  談到侯寅廷就不能不談談他的老爸侯國基，一九五三年出生在韓國的侯國基，於就讀韓國華僑學校後，被挖角轉進以排球聞名的韓國江景商高，他於就讀高三的一九七三年，就受到韓國排球協會苦口婆心的勸促，希望他歸化入籍韓國，以便入選韓國國家代表隊。,
m184/  韓國男子職業排球隊素有「飛毛腿導彈」稱號的華裔健將侯寅廷，在二零零七年至二零零八年韓國職業排球聯賽，憑著出色的表現，領導球隊在第二輪比賽中大放異彩，與因堅持中華民國國籍而未入選韓國國手的父親侯國基，可謂為韓排球界「侯氏兩代」攻擊高手。,
m185/  表演團隊裡除了邀請了幾個國外的藝團外，多數都是縣內的學校技藝團和社團，瑪家國中森巴鼓舞動民眾的心，不少國中小的八家將隊伍也讓隊伍顯得花俏，還有客家藍衫表演，展現各民族的技藝。,
m186/  屏東縣長曹啟鴻穿著排灣族的頭目服裝，率領縣府一級主管和五十個表演團隊踩街發紅包，民眾爭相索取討吉利，表演團隊並在屏東美術館和慈鳳宮定點表演，讓市區充滿了歡樂的氣氛。,
m187/  新電信指出，這項虧損將提列為特殊項目，並列入第三季財務報告中，但這項損失將由新電信因匯率換算獲得的收入一億一千八百萬新元(新台幣二十六億二千六百多萬元)抵消，這個抵消項目也將列入新電信第三季財報中。,
m188/  據初步判斷，這次事故可能是因瓦斯和煤塵積聚太多引起爆炸。,
m189/  救援隊員今天在坑下發現所有十八名失蹤礦工的遺體，加上之前發現的一名遇難礦工，共有十九人遇難。,
m190/  點燈祈福晚會上，並且邀請北門絲竹樂團阿土師樂器演奏、吳麗鳳和金沙南管社演唱及青年民歌演唱，雖然天氣冷颼颼，但是現場氣氛熱烘烘。,
m191/  此外，也曾有大帆船「大和號」及六十件風箏組成的「星空之鳥」，與一百件風箏組成的「消失的森林」。呈現熱帶雨林急速消失，以垂掛的樹葉上繪著年輪，代表遭砍伐的樹木，並以真實比例製作的全世界最大的鳥「漂泊信天翁」，寓意如森林消失代表鳥類的絕滅。,
m192/  至於在台灣博物館的「放風吹‧風箏」特展，黃景楨更一口氣展出超過五百件「以空中為舞台的表演藝術」風箏作品，展現他風箏世界中自由寬廣的世界。,
m193/  二零零二年，黃景楨在荷蘭國際風箏大賽中獲得首獎，也讓他決定要全心投入風箏的創作，到如，今他已完成兩千種風箏的設計，從平面的昆蟲，和鳥類造形、到需要有助手協助放飛的連結型風箏，他常常在好風吹起的河濱公園、白沙灣海邊試飛。,
m194/  安尼扎省警察首長凱恩迪對四十六具屍體問題不願發表任何評論，但承認昨晚警方曾經對掠奪者開槍。,
m195/  這個殯儀館擠滿了嚎啕痛哭的罹難者家屬。在此同時，警方增派警力，阻止貧民窟的居民進入市中心。,
m196/  他說，六堆嘉年華才開辦兩年，六堆各鄉鎮也漸覺醒，例如曾被日軍火燒的長治鄉長興村，如今發展六堆抗日紀念公園，整治公園前的殺蛇溪，搭配當地三山國王廟、媽祖廟、遍及全鄉各地的伯公廟，有人研議發展春節期間的長治有福觀光季，未嘗不是一個方向，只要社區內聚力夠，共同討論形成共識，與北桐花齊名的南六堆應該指日可待。,
m197/  李永得表示，公元兩千年後，台灣很多縣市紛紛前往日本谷川町取經，他認為最重要還是在地人要先自覺自己的地方有沒有什麼可以令人感動的人事物，不只要重視文化創意產業，更要鄉親大家願意付出，先從共同記憶的無形文化資產紮根，才可持久。,
m198/  他說，谷川町一度成為全世界社區營造成功的例子，平時生活環境品質好，溪水清澈見底，養了很多鯉魚，但在每年七月二十日前後約四、五天，這個小鎮卻湧進大約五十萬人的觀光人潮，觀看這裡全球知名的啟太鼓節慶活動。,
m199/  曾彩金指出，六堆發展條件較差，但因此保留台灣客家文化重心在南部，尤其是農業型態地方特色保留完整豐富的客家文化，例如完整呈現客家聚落建築，可惜人才都外流，空有文化資產難運用，建議客委會有組織的協助六堆發展還未被注意的在地特色，例如六堆鄉鎮產量仍少的黑鑽石蓮霧，甜度、水份重量都勝過已經很有名的屏東黑珍珠蓮霧，但鄉鎮仍窮而走不出去。,
m200/  六堆客家文化推廣協會理事長曾彩金說，北台灣客庄大受歡迎的桐花節已經擴及中部，南部客庄山區也有桐花，但六堆交通條件較遠，走一趟三天兩夜很遠，因此，地區人士討論可透過六堆運動會的團結精神，開發六堆各鄉鎮農業與文化產業特色，去年開始的六堆嘉年華，對於農業縣的高屏縣還在口惠而實不至階段。,
m201/  屏東六堆客家文化的前世今生與未來(四)(中央社記者翁翠萍台北三十一日電)原來漸趨沒落的六堆客家地區，在行政院客家委員會連續兩年大力推動六堆嘉年華後漸有生機，在二零零八新年到來時，客委會期待六堆重新啟動情感的聯結與探索，發展客家文化特色與產業，創造出能與「北桐花」齊名的「南六堆」。,
m202/  後來中日戰爭爆發，日人禁令更嚴格，等到日本人推動皇民化運動時，西勢忠義亭的神主牌幾乎被焚，在地方仕紳力爭下，台灣總督兒裕原太郎因尊敬「六堆」敵人而特准留下，未拆掉廟亭，還曾親往參拜，下令辦理春祭、秋祭，政府官員和學生都必須參加，以學習忠義精神。曾彩金指這些都是日本的統戰伎倆，但也保住台灣三十餘座義民廟中最古老的一座。,
m203/  金管會表示，該修正草案將進入預告程序，若徵詢各界意見順利，預估明年二月底可望通過實施，明年四、五月起跑的股東會因此能適用該新規定，賦予投信基金經理人投票自主權。,
m204/  「六堆」組織維持相當長時間，例如在清乾隆五十一年即一七八六年林爽文、莊大田作亂時，客家庄的民間自衛團再度出堆，到清光緒二十一年即一八九五年台灣割讓給日本統治才被結束。,
m205/  曾彩金說，客家人在原鄉以晴耕雨讀傳家，閒時也練拳練武健身，稍加訓練就很有力量，朱一貴的雜牌軍根本不是客家人的對手，一接觸戰即潰敗，不敢再騷擾客庄，清軍來後，客家人還幫助平亂，滿清皇帝因此斥資在現今竹田興建「西勢忠義亭」紀念犧牲的勇士。,
m206/  這個民團組織並以面對客家先人遷來台灣上岸的下淡水溪方向分堆命名，長治、麟洛為「前堆」，竹田為「中堆」，內埔為「後堆」，里港武洛、美濃、杉林、六龜、高樹為「右堆」，新埤、佳冬為「左堆」，萬巒為「先鋒堆」，一共六堆，出動作戰稱為「出堆」。,
m207/  也是六堆客家文化推廣協會理事長的曾彩金表示，當年朱一貴派人恐嚇要客家人參與亂兵反清，但一向安份守己的客家人不願推翻政府，來自亂兵的威脅愈來愈嚴重，散居屏東平原十三大庄、六十四小庄的客家聚落大約有一、二十萬人口，各庄意見領袖在內埔天后宮開會決議到台南府洽清兵救援未果，只好自組一萬二千人的義勇民團組織。,
m208/  鍾萬梅指出，六堆客家文化園區試營運開園的第一、二天正是週末假日，人潮一天竟達一萬四千人次，跟著人潮來的小攤商則販賣客家花布做的服飾與手機袋以及客家美食等客家商品，一個週末也能淨賺三、五千元，顯示二零零七六堆嘉年華獲得很多迴響，人潮來了，也帶來教育、文化、經濟、凝聚共識等許多無形的效益。,
m209/  跨年晚會另一場景在斗六市大學路的縣立體育館，中國國民黨籍立委許舒博(雲林縣)回應熱愛民歌、老歌的迴響，今年特別爭取到跨年民歌演唱會，民歌加上懷念老歌，晚上七時登場，知名歌手演唱近四十首悅耳動聽的經典金曲，體育館內只能用擠爆來形容。,
m210/  台北市政府前廣場和信義商圈今年跨年晚會估計有六十萬人潮，北市府警局和消防局等各單位嚴陣以待，出動約二千人待命，因應可能的狀況，並在市府一樓設應變中心，以便即時指揮調派。,
m211/  除了年輕追日族外，老家在古寧頭的金門資深媒體人李福井，帶著結婚剛滿二十六年的愛妻邱英美，頂著寒風與青年朋友欣賞晚霞，兩人相依相偎漫步在夕陽下的海灘，可以說是只羨鴛鴦不羨仙的最佳寫照。,
m212/  下午五時不到，慈堤賞鳥平台和海灘，即出現六十多名捕捉全台最後一道夕陽的追日族，其中，來自國立成功大學生命科學系四年級的八位同學最為興奮，目睹晚霞紅暈滿天的畫面，他們以讓人悸動、震撼來形容自己的心情。,
m213/  金門位於台灣海峽西岸，地理上的優勢，成為台灣、澎湖、金門、馬祖欣賞最後落日的景點，尤其是賞鳥區的西北角古寧頭慈堤，與對岸中國廈門相距僅一萬公尺，更是抓住夕陽的絕佳景點。,
m214/  根據台灣證券交易所資料顯示，鄭深池目前持有兆豐金股票九百五十張，他以極低持股擔任董座六年多來，處事低調卻備受各界矚目，媒體偶有負面報導批評其「搶吞兆豐金，與中信金結盟」，甚至多次傳出請辭訊息，其與綠營層峰良好關係，也經常被在野黨的炮火鎖定。,
m215/  大昌證券也認為，在大盤無力下殺，下檔買盤積極承接下，大盤短線仍醞釀挑戰年線八千五百二十五點或季線八千九百七十七點，元月行情應可樂觀期待。,
m216/  李顯龍表示，由於經濟成長強勁、政府收入增加，若條件允許，政府將能在新財政預算案中，為窮人和老人提供更多財務援助。,
m217/  胡錦濤提及二零零八年將在北京舉辦第二十九屆夏季奧運會和殘奧會，他說中國將盡最大努力辦好這兩項國際運動會。,
m218/  胡錦濤在提及兩岸關係的部分指出，二零零八年中國大陸將堅持「和平統一、一國兩制」的基本方針，牢牢把握兩岸關係和平發展的主題，始終不渝為兩岸民眾謀福祉、為台海地區謀和平，「堅決維護國家主權和領土完整」。,
m219/  雲林檢調於二十八日在斗六查獲兩名涉嫌賣票者，請選民支持特定立委參選人，尹伶瑛質疑賄選傳聞，於二十九日到國民黨立委參選人張碩文斗六競選總部演行動劇抗爭，今天再度聚眾到雲林農田水利會抗爭，與警方發生嚴重推擠，警方兩度舉牌，尹伶瑛車隊表達訴求後離去，水利會下午對抗爭發出上述措辭強硬的聲明。,
m220/  三、會長張輝元目前按規定請假，之前即對部屬三令五申要反賄選，更要注意不被誤導、栽贓而涉入賄選情事;四、水利會希望各立委參選人不要認為水利會人古意、好欺負，一再傷害水利會員工及全體十六萬農民會員;五、全體員工及會員嚴正抗議抹黑、謾罵，並將發起連署支持會長張輝元。,
m221/  第七屆立法委員選舉雲林二選區無黨籍參選人尹伶瑛，質疑雲林農田水利會涉嫌賄選傳聞，今天上午率眾到水利會大樓前抗爭，抨擊會長張輝元、國民黨籍立委參選人張碩文父子;雲林農田水利會下午發表聲明嚴重抗議，並對尹伶瑛保留法律追訴權。,
m222/  留德博士王鍊登教授，在今年的最後一天展開籌組「台灣文化工作聯盟」，希望能夠從人性最深層的睿智，搭起嚴謹的基石，點起文明的心燈，照亮眾生。,
m223/  今天辦出院，要陪伴家人一同跨年的陳稚宥，已經能獨自步行到感恩會現場。邱建銘說，從稚宥的髮量與指甲的顏色看得出，他的營養狀況已經明顯改善。,
m224/  在台中慈濟院的診斷過程中，經由大腸鏡攝影發現，陳稚宥的小腸內已有三段狹窄，邱建銘醫師動手術，切除其中兩段狹窄嚴重的小腸，另一段則在整形後保留，維持其功能。,
m225/  陳稚宥說，剛開始只是經常感到腹痛，高三時長發現肛門附近出現膿狀液體，甚至不時出現血便才積極求醫，大學四年北上求學的過程中，幾乎可說是忍「痛」度日。,
m226/  身高一百六十七公分，體重不到三十五公斤的陳稚宥，即使美食當前，也難以下嚥。陳媽媽說，到院前三天，兒子在家幾乎無法進食，整個人軟趴趴，整天躺在床上，連偶爾下床行走都需要家人從旁攙扶，體重直直掉。,
m227/  工總表示，功能別租稅優惠具有普遍鼓勵投入創新加值的意義，應該維持，例如自動化投資抵減優惠。,
m228/  就稅方面，工總提出六大建議，包括縮減個人綜合所得稅最高邊際稅率及營利事業所得稅差距;將二稅合一的股利設算扣抵法廢除，改為股利免稅法;取消未分配盈餘加徵百分之十;取消最低稅負制;取消貨物稅;調降或取消遺贈稅。,
m229/  謝志偉說，今晚一零一大樓放煙火前，陳總統會先在高雄的跨年晚會宣布「台北一零一的台灣亮起來，閃亮的台灣陪國人與世界一起跨年」，台北一零一大樓將同步亮起，為跨年活動帶來首波高潮。,
m230/  今天遭判決有罪的前後任議員，包括張雲龍判刑兩年、緩刑五年，游文煌一年十月、緩刑五年，朱佩瑛七年徒刑、宋進財七年六月、楊寶猜七年十月、田春枝八年十月、何淑峰七年六月、吳天麟八年四月、呂世喜七年二月、高敏慧九年、徐陳麗華七年六月、顏世雄七年六月、王淑惠七年八月、金中玉七年二月、李友親三年七月、鄭金隆七年二月，除李友親褫奪公權四年，其餘均褫奪公權五年並追繳犯罪所得。,
m231/  環保局表示，當地於今年已告發一百七十五位違規行為人，但仍有很多民眾伺機亂丟，明天起將加強派員照相取締，也呼籲當地的居民、學生住戶一起投入照相取締的行列，同時也將提供百分之五十的罰款給檢舉的民眾，獎金為新台幣六百元到三千元。,
m232/  據整理國際各機構對二零零八年油價均價預測，其中以高盛估每桶九十五美元最高、其次是美国能源信息署八十四點八三美元;而最低是國際貨幣基金組織及雷曼兄弟均預估的七十五美元。,
m233/  國際金價今天在倫敦金銀市場交易最高達到每盎司八百四十三點二四美元，但是稍後回跌到八百四十點七五美元。國際金價於二零零七年上漲了將近三分之一。,
m234/  此外，消基會提出四點泡湯須知，供消費者瞭解，以確保安全、盡情享受泡湯樂趣。一、太疲倦不宜疲倦、吃太飽、酒後一小時、睡眠不足、劇烈運動後都不宜泡湯。二、泡湯每次不宜超過十到十五分鐘。三、泡溫泉應適時飲用開水、補充水份。四、泡溫泉會加速新陳代謝，應稍休息後再進行其他活動或飲食。,
m235/  程仁宏說，二零零三年七月就已公布「溫泉法」，二零零五年七月一日實施，但卻到兩年後的二零零七年五月，才由宜蘭縣湯圍溝公園取得第一面溫泉標章，同年十一月苗栗泰安溫泉區的錦水溫泉飯店獲得第一面民間業者合格溫泉標章;如今消基會市調又發現上述情況，呼籲政府立法要確實執行。,
m236/  檢方是依照違反選舉罷免法，意圖使人不當選起訴曾彥衛，其行為涉嫌毀損周錫瑋名譽。不過，法院今天是依照著作權法判刑。,
m237/  熊隊九十四年初也曾拉拔到台東春訓兩個月，這次再度外移開啟春訓計畫，但以恢復體能以及收心的意味比較濃厚，預計在墾丁停留四天三夜，十四日回到高雄，十六日就在澄清湖棒球場開始其練四休一的正式訓練。,
m238/  但台糖出售土地程序為需地人提出申請，經管區處查訪一般市價並初估價格後，送鄰近區處複估，由總管理處核估彙整提報台糖公司董事會核定後，再辦理出售及產權移轉等，過程縝密。,
m239/  台糖對此澄清指出，前董事長吳乃仁於二零零一年底就任時，台糖持有土地計五萬公頃，並非邱毅所指十一萬八千公頃。而自兩千年至今，台糖計出售土地兩千三百一十七公頃，大部份係配合各級政府及公營事業機構舉辦重大公共事業，以徵收或協議價購台糖土地。,
